scene,listener,system,predicted
S09776,L0236,E003,36.684706807136536
S09777,L0218,E003,57.32259154319763
S09777,L0221,E003,57.63659477233887
S09780,L0212,E003,55.212295055389404
S09780,L0221,E003,55.308735370635986
S09790,L0229,E003,55.71942925453186
S09790,L0242,E003,53.991103172302246
S09793,L0227,E003,57.22135305404663
S09803,L0225,E003,55.257874727249146
S09803,L0231,E003,55.19394874572754
S09811,L0224,E003,55.228519439697266
S09812,L0240,E003,57.34773874282837
S09818,L0209,E003,56.93811774253845
S09819,L0201,E003,51.02146863937378
S09824,L0201,E003,56.69049024581909
S09827,L0217,E003,54.46416139602661
S09828,L0229,E003,59.03828144073486
S09828,L0242,E003,38.312751054763794
S09830,L0225,E003,55.74363470077515
S09830,L0231,E003,55.7364821434021
S09831,L0229,E003,57.503390312194824
S09831,L0242,E003,56.87108039855957
S09833,L0224,E003,56.65243864059448
S09837,L0216,E003,49.02496933937073
S09841,L0215,E003,56.80899620056152
S09844,L0227,E003,55.13087511062622
S09846,L0206,E003,55.12380599975586
S09856,L0217,E003,43.55079531669617
S09860,L0229,E003,57.43383169174194
S09861,L0209,E003,54.85827922821045
S09865,L0229,E003,57.21224546432495
S09866,L0218,E003,59.274375438690186
S09870,L0224,E003,57.258814573287964
S09877,L0209,E003,54.909747838974
S09884,L0229,E003,55.55905103683472
S09892,L0229,E003,57.58159160614014
S09899,L0242,E003,54.797595739364624
S09900,L0215,E003,54.899728298187256
S09903,L0201,E003,56.86059594154358
S09904,L0227,E003,55.53297400474548
S09908,L0200,E003,55.04218935966492
S09911,L0209,E003,53.694283962249756
S09913,L0243,E003,57.06504583358765
S09915,L0243,E003,54.864734411239624
S09919,L0236,E003,59.85803008079529
S09920,L0206,E003,55.31582236289978
S09920,L0212,E003,55.71199655532837
S09922,L0224,E003,55.72209358215332
S09923,L0216,E003,54.70520257949829
S09935,L0212,E003,56.79975748062134
S09935,L0221,E003,57.13775157928467
S09945,L0200,E003,51.16799473762512
S09951,L0219,E003,57.52207040786743
S09952,L0216,E003,54.914772510528564
S09961,L0224,E003,54.45379018783569
S09964,L0240,E003,60.650718212127686
S09969,L0239,E003,55.283403396606445
S09971,L0216,E003,53.67620587348938
S09972,L0215,E003,57.3824405670166
S09977,L0229,E003,57.51035213470459
S09977,L0242,E003,57.1003258228302
S10000,L0209,E003,55.104756355285645
S08508,L0239,E005,55.7682991027832
S08510,L0216,E005,57.788628339767456
S08512,L0201,E005,57.464444637298584
S08515,L0218,E005,55.38280010223389
S08515,L0221,E005,55.38709759712219
S08529,L0200,E005,55.4321825504303
S08532,L0209,E005,55.760377645492554
S08537,L0243,E005,57.785195112228394
S08540,L0227,E005,60.78665852546692
S08546,L0201,E005,60.796862840652466
S08558,L0236,E005,55.76412081718445
S08561,L0216,E005,57.6433539390564
S08566,L0215,E005,60.78425049781799
S08574,L0227,E005,57.953423261642456
S08575,L0212,E005,55.41408061981201
S08575,L0221,E005,55.41154742240906
S08576,L0243,E005,55.77162504196167
S08582,L0217,E005,57.979655265808105
S08594,L0240,E005,55.36819100379944
S08600,L0236,E005,55.77545762062073
S08606,L0218,E005,57.71591067314148
S08613,L0201,E005,55.40033578872681
S08614,L0215,E005,60.651761293411255
S08616,L0216,E005,55.76527714729309
S08625,L0206,E005,57.945698499679565
S08627,L0224,E005,55.416339635849
S08628,L0219,E005,55.77235221862793
S08636,L0219,E005,57.843369245529175
S08636,L0225,E005,57.83883333206177
S08637,L0224,E005,60.71998476982117
S08645,L0212,E005,55.350250005722046
S08645,L0221,E005,55.35428524017334
S08651,L0217,E005,55.773258209228516
S08652,L0224,E005,57.70071744918823
S08653,L0200,E005,60.935401916503906
S08658,L0216,E005,57.97626972198486
S08660,L0200,E005,55.347633361816406
S08660,L0240,E005,55.321717262268066
S08682,L0239,E005,55.76273202896118
S08683,L0218,E005,57.70368576049805
S08685,L0212,E005,60.677456855773926
S08685,L0221,E005,60.643500089645386
S08686,L0216,E005,57.99688100814819
S08689,L0216,E005,55.43724298477173
S08690,L0236,E005,55.776309967041016
S08702,L0242,E005,57.7548086643219
S08703,L0243,E005,60.908472537994385
S08707,L0217,E005,57.89846181869507
S08710,L0219,E005,55.30598759651184
S08710,L0225,E005,55.326420068740845
S08713,L0201,E005,57.59075880050659
S08722,L0201,E005,61.021047830581665
S08723,L0229,E005,55.7745099067688
S08723,L0242,E005,55.77470660209656
S08725,L0209,E005,57.796889543533325
S08732,L0206,E005,57.99337029457092
S08732,L0212,E005,57.980942726135254
S08735,L0201,E005,57.70314931869507
S08739,L0222,E005,55.381834506988525
S08743,L0224,E005,57.61078596115112
S08750,L0224,E005,57.893067598342896
S08751,L0243,E005,55.3351104259491
S08752,L0231,E005,55.76997995376587
S08765,L0229,E005,57.95148015022278
S08765,L0242,E005,57.95310735702515
S08766,L0242,E005,55.37806749343872
S08767,L0229,E005,55.76353669166565
S08771,L0218,E005,55.7606041431427
S08771,L0221,E005,55.76069355010986
S08778,L0227,E005,57.49678015708923
S08779,L0227,E005,60.92648506164551
S08780,L0227,E005,57.90807008743286
S08781,L0242,E005,55.3780198097229
S08782,L0219,E005,55.76918125152588
S08790,L0212,E005,60.74073314666748
S08790,L0221,E005,60.71028709411621
S08791,L0206,E005,57.85013437271118
S08791,L0212,E005,57.82960057258606
S08793,L0239,E005,55.41473627090454
S08795,L0212,E005,57.65063166618347
S08795,L0221,E005,57.64812231063843
S08798,L0243,E005,57.509732246398926
S08800,L0219,E005,60.43069362640381
S08800,L0225,E005,60.43877601623535
S08815,L0218,E005,60.98983287811279
S08815,L0221,E005,60.99659204483032
S08816,L0217,E005,55.436402559280396
S08817,L0219,E005,55.766284465789795
S08817,L0225,E005,55.76145052909851
S08818,L0236,E005,57.71521329879761
S08820,L0227,E005,60.53134799003601
S08836,L0209,E005,57.840341329574585
S08837,L0219,E005,55.414003133773804
S08837,L0225,E005,55.41465878486633
S08843,L0217,E005,55.7638943195343
S08853,L0224,E005,60.92640161514282
S08862,L0209,E005,57.96729326248169
S08867,L0201,E005,57.37940073013306
S08869,L0229,E005,55.40159344673157
S08875,L0216,E005,55.76179623603821
S08883,L0201,E005,60.57453155517578
S08889,L0206,E005,60.78609228134155
S08889,L0212,E005,60.80408692359924
S08891,L0201,E005,57.89539813995361
S08895,L0222,E005,55.40172457695007
S08897,L0215,E005,55.42386174201965
S08899,L0215,E005,55.77418804168701
S08901,L0218,E005,55.776989459991455
S08903,L0224,E005,57.51347541809082
S08905,L0240,E005,60.4946494102478
S08911,L0219,E005,57.883381843566895
S08911,L0225,E005,57.89928436279297
S08916,L0222,E005,55.379050970077515
S08922,L0222,E005,55.765652656555176
S08923,L0222,E005,57.71070122718811
S08928,L0239,E005,57.7816367149353
S08929,L0219,E005,60.67937612533569
S08929,L0225,E005,60.60470938682556
S08931,L0209,E005,57.980144023895264
S08943,L0242,E005,57.7669620513916
S08949,L0200,E005,60.76931953430176
S08949,L0240,E005,60.787343978881836
S08950,L0200,E005,57.9816460609436
S08950,L0240,E005,57.97138214111328
S08952,L0217,E005,55.392611026763916
S08956,L0209,E005,55.75929880142212
S08961,L0225,E005,60.68951487541199
S08961,L0231,E005,60.729384422302246
S08973,L0229,E005,55.37335276603699
S08973,L0242,E005,55.37276268005371
S08976,L0229,E005,55.76275587081909
S08977,L0219,E005,57.64843225479126
S08977,L0225,E005,57.610535621643066
S08979,L0227,E005,60.749125480651855
S08980,L0209,E005,57.95590281486511
S08983,L0236,E005,55.3618848323822
S08987,L0229,E005,55.76068162918091
S08993,L0206,E005,57.47107267379761
S08993,L0212,E005,57.44756460189819
S08997,L0218,E005,57.758545875549316
S08997,L0221,E005,57.7703595161438
S08998,L0218,E005,60.757189989089966
S09000,L0201,E005,55.42603135108948
S09011,L0231,E005,57.95288681983948
S09018,L0217,E005,55.43299913406372
S09029,L0225,E005,55.770474672317505
S09029,L0231,E005,55.770885944366455
S09030,L0219,E005,57.61008262634277
S09040,L0200,E005,57.91374444961548
S09047,L0218,E005,55.387723445892334
S09061,L0219,E005,57.81271457672119
S09067,L0229,E005,57.85602331161499
S09067,L0242,E005,57.86240100860596
S09069,L0209,E005,55.411458015441895
S09071,L0217,E005,55.773043632507324
S09073,L0206,E005,57.79007077217102
S09073,L0212,E005,57.79308080673218
S09080,L0200,E005,60.82005500793457
S09082,L0215,E005,57.81038999557495
S09086,L0224,E005,57.83219337463379
S09088,L0227,E005,55.35899996757507
S09092,L0206,E005,55.76385259628296
S09092,L0212,E005,55.76437711715698
S09094,L0216,E005,57.64898061752319
S09101,L0209,E005,60.92495322227478
S09107,L0216,E005,57.952678203582764
S09111,L0236,E005,55.41070103645325
S09125,L0239,E005,60.953837633132935
S09128,L0212,E005,55.76549768447876
S09128,L0221,E005,55.76538443565369
S09140,L0227,E005,60.94470024108887
S09142,L0219,E005,57.94515013694763
S09155,L0229,E005,57.776427268981934
S09156,L0222,E005,60.91633439064026
S09158,L0215,E005,57.92272090911865
S09164,L0216,E005,55.757689476013184
S09175,L0206,E005,57.74027109146118
S09175,L0212,E005,57.724201679229736
S09178,L0218,E005,55.42494058609009
S09178,L0221,E005,55.426228046417236
S09188,L0217,E005,57.90322422981262
S09196,L0217,E005,55.76578378677368
S09199,L0216,E005,57.70965218544006
S09203,L0229,E005,60.90260148048401
S09205,L0215,E005,55.35044074058533
S09208,L0216,E005,57.94422626495361
S09209,L0240,E005,55.375832319259644
S09214,L0206,E005,55.777013301849365
S09228,L0224,E005,57.74872303009033
S09231,L0236,E005,60.673534870147705
S09234,L0218,E005,55.77288866043091
S09234,L0221,E005,55.773162841796875
S09245,L0227,E005,57.9301118850708
S09246,L0218,E005,55.362313985824585
S09248,L0242,E005,55.77300786972046
S09250,L0227,E005,57.52949118614197
S09255,L0239,E005,60.6847882270813
S09259,L0231,E005,57.99984931945801
S09261,L0229,E005,55.42142391204834
S09261,L0242,E005,55.42268753051758
S09262,L0201,E005,57.64017701148987
S09264,L0215,E005,60.88367700576782
S09265,L0219,E005,55.77036142349243
S09271,L0227,E005,60.84299087524414
S09274,L0215,E005,57.91324973106384
S09276,L0206,E005,57.89312124252319
S09277,L0219,E005,55.39138913154602
S09277,L0225,E005,55.391621589660645
S09280,L0219,E005,55.772459506988525
S09280,L0225,E005,55.77346086502075
S09281,L0236,E005,57.725679874420166
S09282,L0231,E005,60.82639694213867
S09288,L0200,E005,57.88520574569702
S09297,L0236,E005,55.40038347244263
S09298,L0229,E005,55.765169858932495
S09306,L0201,E005,55.36200404167175
S09308,L0219,E005,57.64356851577759
S09314,L0200,E005,60.789382457733154
S09315,L0201,E005,55.771082639694214
S09317,L0206,E005,57.95005559921265
S09317,L0212,E005,57.9629123210907
S09325,L0217,E005,55.77096343040466
S09329,L0225,E005,60.565340518951416
S09329,L0231,E005,60.56587100028992
S09332,L0225,E005,57.90729522705078
S09332,L0231,E005,57.932353019714355
S09338,L0236,E005,55.39342164993286
S09339,L0218,E005,55.76331615447998
S09341,L0216,E005,57.63177275657654
S09342,L0219,E005,60.30728220939636
S09343,L0239,E005,57.560962438583374
S09345,L0217,E005,57.91446566581726
S09346,L0224,E005,55.414944887161255
S09350,L0243,E005,55.77813982963562
S09351,L0243,E005,57.616400718688965
S09352,L0243,E005,60.955971479415894
S09362,L0239,E005,60.75925827026367
S09363,L0236,E005,57.900917530059814
S09365,L0219,E005,55.40751814842224
S09366,L0217,E005,55.75991868972778
S09378,L0218,E005,57.51211643218994
S09378,L0221,E005,57.51008987426758
S09380,L0216,E005,60.94001531600952
S09386,L0240,E005,55.39601445198059
S09387,L0240,E005,55.76573610305786
S09396,L0200,E005,57.775700092315674
S09397,L0229,E005,60.886698961257935
S09398,L0216,E005,57.85512924194336
S09402,L0242,E005,55.40342330932617
S09406,L0224,E005,55.76300621032715
S09426,L0240,E005,57.382261753082275
S09429,L0218,E005,60.78323721885681
S09429,L0221,E005,60.78214645385742
S09448,L0239,E005,55.42944669723511
S09450,L0200,E005,55.372875928878784
S09450,L0240,E005,55.35714030265808
S09451,L0200,E005,55.76285719871521
S09452,L0242,E005,57.77711272239685
S09455,L0224,E005,60.616689920425415
S09459,L0224,E005,57.76163935661316
S09463,L0201,E005,57.64726996421814
S09470,L0216,E005,55.38104176521301
S09474,L0243,E005,55.772435665130615
S09476,L0215,E005,60.91110706329346
S09480,L0225,E005,57.44965076446533
S09480,L0231,E005,57.48516917228699
S09483,L0243,E005,60.57582497596741
S09485,L0206,E005,57.82487392425537
S09485,L0212,E005,57.82681703567505
S09500,L0215,E005,55.76812028884888
S09502,L0209,E005,57.7677845954895
S09509,L0200,E005,60.90928912162781
S09509,L0240,E005,60.857731103897095
S09520,L0218,E005,57.927924394607544
S09520,L0221,E005,57.938599586486816
S09525,L0218,E005,57.46285915374756
S09529,L0215,E005,57.86101222038269
S09533,L0217,E005,57.929348945617676
S09540,L0224,E005,55.37164807319641
S09542,L0201,E005,55.367833375930786
S09543,L0236,E005,55.7619571685791
S09546,L0239,E005,57.595837116241455
S09553,L0212,E005,60.742634534835815
S09553,L0221,E005,60.713183879852295
S09554,L0216,E005,57.99843072891235
S09569,L0236,E005,55.77309727668762
S09571,L0227,E005,57.45292901992798
S09573,L0243,E005,60.57683825492859
S09574,L0240,E005,57.76458978652954
S09577,L0216,E005,55.36750555038452
S09579,L0243,E005,55.76929450035095
S09580,L0240,E005,57.54559636116028
S09586,L0216,E005,57.92759656906128
S09587,L0243,E005,55.42987585067749
S09589,L0215,E005,55.76269030570984
S09613,L0240,E005,57.94253349304199
S09615,L0236,E005,55.38921356201172
S09616,L0239,E005,55.773329734802246
S09620,L0209,E005,57.72576332092285
S09621,L0239,E005,57.65881538391113
S09625,L0209,E005,60.95240116119385
S09626,L0219,E005,57.79634714126587
S09627,L0224,E005,55.319857597351074
S09628,L0227,E005,55.774009227752686
S09634,L0212,E005,57.716333866119385
S09634,L0221,E005,57.70856738090515
S09637,L0209,E005,60.66575646400452
S09641,L0236,E005,57.993996143341064
S09646,L0242,E005,55.39119839668274
S09649,L0242,E005,55.77422380447388
S09662,L0218,E005,55.40470480918884
S09662,L0221,E005,55.40717840194702
S09666,L0200,E005,60.84670424461365
S09669,L0240,E005,57.920122146606445
S09670,L0229,E005,55.42222857475281
S09670,L0242,E005,55.423009395599365
S09673,L0206,E005,55.765241384506226
S09673,L0212,E005,55.763787031173706
S09676,L0243,E005,57.81055688858032
S09677,L0222,E005,60.72234511375427
S09678,L0231,E005,57.95744061470032
S09681,L0236,E005,55.35241961479187
S09684,L0236,E005,55.76043128967285
S09689,L0231,E005,57.644760608673096
S09704,L0239,E005,60.98790764808655
S09707,L0229,E005,57.663023471832275
S09707,L0242,E005,57.668960094451904
S09714,L0227,E005,55.380964279174805
S09716,L0236,E005,57.57268667221069
S09717,L0201,E005,60.77070236206055
S09719,L0222,E005,60.911768674850464
S09733,L0218,E005,57.93399214744568
S09740,L0229,E005,55.42014837265015
S09740,L0242,E005,55.42063117027283
S09752,L0219,E005,55.774855613708496
S09752,L0225,E005,55.77445030212402
S09753,L0219,E005,57.63375759124756
S09754,L0222,E005,60.743504762649536
S09759,L0243,E005,57.95915722846985
S09765,L0236,E005,55.36971092224121
S09767,L0225,E005,55.77067732810974
S09767,L0231,E005,55.771803855895996
S09770,L0219,E005,57.536447048187256
S09770,L0225,E005,57.474374771118164
S09776,L0209,E005,60.84001660346985
S09777,L0201,E005,57.90954232215881
S09780,L0201,E005,55.399417877197266
S09793,L0217,E005,57.939231395721436
S09811,L0200,E005,55.76556921005249
S09818,L0222,E005,57.74945020675659
S09824,L0227,E005,57.85973072052002
S09827,L0243,E005,55.37760853767395
S09833,L0200,E005,57.62819051742554
S09841,L0229,E005,57.89971351623535
S09844,L0217,E005,55.43397068977356
S09846,L0215,E005,55.771589279174805
S09856,L0236,E005,57.80191421508789
S09857,L0240,E005,60.85468530654907
S09860,L0217,E005,57.89881944656372
S09861,L0222,E005,55.43057918548584
S09862,L0229,E005,55.770838260650635
S09862,L0242,E005,55.77099323272705
S09865,L0217,E005,57.727742195129395
S09866,L0206,E005,60.6127142906189
S09870,L0200,E005,57.84599781036377
S09877,L0222,E005,55.40010333061218
S09884,L0217,E005,55.77136278152466
S09892,L0217,E005,57.62146711349487
S09893,L0212,E005,60.9088659286499
S09893,L0221,E005,60.888659954071045
S09894,L0206,E005,57.990968227386475
S09894,L0212,E005,57.99906253814697
S09899,L0236,E005,55.424052476882935
S09900,L0229,E005,55.76692819595337
S09903,L0227,E005,57.67405033111572
S09904,L0217,E005,60.68214774131775
S09907,L0229,E005,57.91257619857788
S09907,L0242,E005,57.91640877723694
S09908,L0218,E005,55.378615856170654
S09911,L0222,E005,55.770182609558105
S09913,L0239,E005,57.74827003479004
S09915,L0239,E005,55.405181646347046
S09919,L0209,E005,60.68349480628967
S09920,L0215,E005,55.77018857002258
S09922,L0200,E005,57.79767036437988
S09922,L0240,E005,57.81770348548889
S09923,L0224,E005,55.4133415222168
S09934,L0243,E005,57.41785764694214
S09935,L0201,E005,57.65868425369263
S09945,L0218,E005,60.62050461769104
S09951,L0216,E005,57.8843355178833
S09961,L0200,E005,55.77402710914612
S09961,L0240,E005,55.77261447906494
S09969,L0219,E005,57.684195041656494
S09969,L0225,E005,57.64826536178589
S09971,L0224,E005,60.57453751564026
S09972,L0229,E005,57.86128044128418
S10000,L0222,E005,55.42663335800171
S08508,L0219,E007,55.72596192359924
S08508,L0225,E007,55.727314949035645
S08512,L0227,E007,57.65920877456665
S08515,L0201,E007,55.383121967315674
S08529,L0218,E007,55.40509223937988
S08532,L0222,E007,55.69366812705994
S08537,L0239,E007,57.6490044593811
S08540,L0217,E007,60.68276762962341
S08546,L0227,E007,60.632479190826416
S08554,L0229,E007,57.8080415725708
S08554,L0242,E007,57.75339603424072
S08555,L0218,E007,55.36666512489319
S08555,L0221,E007,55.37591576576233
S08558,L0209,E007,55.70007562637329
S08561,L0224,E007,57.54842758178711
S08566,L0229,E007,60.40738224983215
S08574,L0217,E007,57.9484224319458
S08575,L0201,E007,55.31933307647705
S08576,L0239,E007,55.735719203948975
S08578,L0206,E007,57.54963755607605
S08578,L0212,E007,57.538414001464844
S08582,L0243,E007,57.93889760971069
S08590,L0212,E007,58.002376556396484
S08590,L0221,E007,58.00405740737915
S08600,L0209,E007,55.73354959487915
S08606,L0206,E007,57.68788456916809
S08614,L0229,E007,60.70897579193115
S08625,L0215,E007,57.961225509643555
S08627,L0200,E007,55.40814399719238
S08628,L0216,E007,55.716705322265625
S08636,L0216,E007,57.675254344940186
S08637,L0200,E007,60.441023111343384
S08637,L0240,E007,60.487937927246094
S08651,L0236,E007,55.72699308395386
S08652,L0200,E007,57.481420040130615
S08682,L0219,E007,55.70554733276367
S08683,L0206,E007,57.549965381622314
S08686,L0224,E007,57.69909620285034
S08689,L0224,E007,55.405181646347046
S08690,L0209,E007,55.7243287563324
S08702,L0236,E007,57.67515301704407
S08703,L0239,E007,60.74439287185669
S08707,L0243,E007,57.839953899383545
S08710,L0216,E007,55.37285804748535
S08713,L0227,E007,57.370156049728394
S08722,L0227,E007,60.29398441314697
S08725,L0222,E007,57.6400101184845
S08727,L0206,E007,60.45659780502319
S08727,L0212,E007,60.39322018623352
S08735,L0227,E007,57.704442739486694
S08739,L0225,E007,55.34293055534363
S08739,L0231,E007,55.32573461532593
S08742,L0239,E007,55.74154853820801
S08743,L0200,E007,57.70191550254822
S08743,L0240,E007,57.700443267822266
S08745,L0229,E007,60.714590549468994
S08745,L0242,E007,60.67979335784912
S08750,L0200,E007,57.98138976097107
S08750,L0240,E007,57.94591307640076
S08751,L0239,E007,55.3266704082489
S08752,L0224,E007,55.75665235519409
S08759,L0218,E007,60.67947745323181
S08759,L0221,E007,60.77370643615723
S08766,L0236,E007,55.38185238838196
S08767,L0217,E007,55.72165250778198
S08771,L0201,E007,55.73316812515259
S08778,L0242,E007,57.59235620498657
S08780,L0217,E007,57.987093925476074
S08781,L0236,E007,55.3108274936676
S08782,L0216,E007,55.715036392211914
S08785,L0206,E007,57.5289249420166
S08785,L0212,E007,57.521188259124756
S08790,L0201,E007,60.629433393478394
S08791,L0215,E007,57.98482894897461
S08793,L0219,E007,55.3983211517334
S08794,L0218,E007,55.72761297225952
S08794,L0221,E007,55.729734897613525
S08795,L0201,E007,57.53743648529053
S08798,L0239,E007,57.28606581687927
S08800,L0216,E007,60.11230945587158
S08807,L0212,E007,55.31809329986572
S08807,L0221,E007,55.33075928688049
S08809,L0206,E007,57.814812660217285
S08809,L0212,E007,57.835185527801514
S08815,L0201,E007,60.69203019142151
S08816,L0236,E007,55.378711223602295
S08817,L0216,E007,55.71877956390381
S08818,L0209,E007,57.665854692459106
S08820,L0242,E007,60.520970821380615
S08836,L0222,E007,57.97618627548218
S08837,L0216,E007,55.318230390548706
S08843,L0243,E007,55.73500990867615
S08853,L0200,E007,60.63839793205261
S08854,L0212,E007,55.7195246219635
S08854,L0221,E007,55.7208776473999
S08862,L0222,E007,57.9578697681427
S08869,L0217,E007,55.42200207710266
S08887,L0229,E007,57.30521082878113
S08887,L0242,E007,57.26896524429321
S08889,L0215,E007,60.75539588928223
S08890,L0218,E007,57.91276693344116
S08890,L0221,E007,57.91844129562378
S08895,L0225,E007,55.407893657684326
S08895,L0231,E007,55.403655767440796
S08897,L0227,E007,55.364781618118286
S08899,L0227,E007,55.808502435684204
S08901,L0206,E007,55.737924575805664
S08903,L0200,E007,57.396602630615234
S08903,L0240,E007,57.44835138320923
S08911,L0216,E007,57.90128707885742
S08916,L0231,E007,55.426061153411865
S08922,L0231,E007,55.72199821472168
S08923,L0231,E007,57.352668046951294
S08928,L0219,E007,57.66341686248779
S08928,L0225,E007,57.68464803695679
S08929,L0216,E007,60.530513525009155
S08931,L0222,E007,57.87116289138794
S08935,L0218,E007,55.399930477142334
S08935,L0221,E007,55.40313720703125
S08939,L0240,E007,55.73410987854004
S08943,L0236,E007,57.4024498462677
S08952,L0236,E007,55.37394881248474
S08956,L0222,E007,55.732887983322144
S08959,L0229,E007,57.70072340965271
S08959,L0242,E007,57.74433612823486
S08969,L0243,E007,60.88162064552307
S08971,L0212,E007,57.95023441314697
S08971,L0221,E007,57.962048053741455
S08976,L0217,E007,55.73233366012573
S08977,L0216,E007,57.452768087387085
S08979,L0217,E007,60.79285144805908
S08980,L0222,E007,57.79581665992737
S08983,L0209,E007,55.390465259552
S08987,L0217,E007,55.73623180389404
S08993,L0215,E007,57.47957229614258
S08997,L0201,E007,57.9880952835083
S08998,L0206,E007,60.62980890274048
S09000,L0227,E007,55.36813139915466
S09011,L0224,E007,58.02846550941467
S09018,L0243,E007,55.339670181274414
S09030,L0216,E007,57.72520303726196
S09034,L0218,E007,60.194045305252075
S09034,L0221,E007,60.228925943374634
S09047,L0206,E007,55.369406938552856
S09049,L0240,E007,55.733317136764526
S09061,L0216,E007,57.5383186340332
S09065,L0240,E007,60.63305139541626
S09069,L0222,E007,55.39870262145996
S09071,L0236,E007,55.717933177948
S09073,L0215,E007,57.41332173347473
S09078,L0212,E007,55.70400953292847
S09078,L0221,E007,55.706751346588135
S09080,L0218,E007,60.35837531089783
S09082,L0227,E007,57.47290253639221
S09086,L0200,E007,57.938724756240845
S09086,L0240,E007,57.877737283706665
S09088,L0217,E007,55.35287261009216
S09092,L0215,E007,55.73049783706665
S09094,L0224,E007,57.65678882598877
S09101,L0222,E007,60.09775996208191
S09111,L0209,E007,55.339229106903076
S09125,L0219,E007,60.307806730270386
S09125,L0225,E007,60.4464590549469
S09128,L0201,E007,55.732059478759766
S09136,L0206,E007,57.667797803878784
S09136,L0212,E007,57.60037899017334
S09140,L0217,E007,60.78184247016907
S09142,L0216,E007,57.920730113983154
S09144,L0206,E007,55.37808537483215
S09144,L0212,E007,55.3566038608551
S09152,L0212,E007,57.895857095718384
S09152,L0221,E007,57.89661407470703
S09154,L0206,E007,55.73297739028931
S09154,L0212,E007,55.73345422744751
S09155,L0217,E007,57.69339203834534
S09156,L0225,E007,60.74724793434143
S09156,L0231,E007,60.698384046554565
S09158,L0229,E007,57.89477825164795
S09161,L0218,E007,55.41446805000305
S09161,L0221,E007,55.41644096374512
S09164,L0224,E007,55.742835998535156
S09175,L0215,E007,57.55464434623718
S09178,L0201,E007,55.3667426109314
S09188,L0243,E007,58.00567269325256
S09193,L0218,E007,55.36268949508667
S09193,L0221,E007,55.36543130874634
S09196,L0236,E007,55.72456121444702
S09203,L0217,E007,60.89239716529846
S09205,L0227,E007,55.338650941848755
S09214,L0215,E007,55.744582414627075
S09227,L0243,E007,55.717456340789795
S09228,L0200,E007,57.520633935928345
S09231,L0209,E007,60.22346615791321
S09234,L0201,E007,55.71143627166748
S09245,L0217,E007,57.97802209854126
S09246,L0206,E007,55.29524087905884
S09248,L0236,E007,55.746328830718994
S09250,L0242,E007,57.685136795043945
S09255,L0219,E007,60.24346947669983
S09259,L0224,E007,57.938605546951294
S09262,L0227,E007,57.46479034423828
S09264,L0227,E007,60.46391725540161
S09265,L0216,E007,55.72332143783569
S09270,L0229,E007,57.55026340484619
S09270,L0242,E007,57.54587650299072
S09271,L0217,E007,60.944610834121704
S09274,L0227,E007,57.93463587760925
S09276,L0215,E007,57.95997977256775
S09277,L0216,E007,55.33299446105957
S09280,L0216,E007,55.73328733444214
S09281,L0209,E007,57.44776129722595
S09282,L0224,E007,60.764217376708984
S09288,L0218,E007,57.95435309410095
S09297,L0209,E007,55.401647090911865
S09298,L0217,E007,55.74520826339722
S09306,L0227,E007,55.29129505157471
S09308,L0216,E007,57.78393745422363
S09317,L0215,E007,57.98395872116089
S09321,L0218,E007,55.38775324821472
S09321,L0221,E007,55.39412498474121
S09325,L0243,E007,55.720341205596924
S09328,L0218,E007,57.55693316459656
S09328,L0221,E007,57.590293884277344
S09338,L0209,E007,55.310142040252686
S09339,L0206,E007,55.739325284957886
S09342,L0216,E007,60.16690731048584
S09343,L0219,E007,57.541483640670776
S09343,L0225,E007,57.58844614028931
S09345,L0236,E007,57.84609317779541
S09346,L0200,E007,55.40764927864075
S09350,L0239,E007,55.73234558105469
S09351,L0239,E007,57.657480239868164
S09352,L0239,E007,60.62464118003845
S09362,L0219,E007,60.6273353099823
S09362,L0225,E007,60.726308822631836
S09363,L0209,E007,57.823896408081055
S09365,L0216,E007,55.38151264190674
S09366,L0243,E007,55.69050312042236
S09377,L0218,E007,57.527267932891846
S09377,L0221,E007,57.5211226940155
S09378,L0201,E007,57.26124048233032
S09382,L0229,E007,57.978904247283936
S09382,L0242,E007,57.97773003578186
S09396,L0218,E007,57.45105743408203
S09397,L0217,E007,60.80402135848999
S09402,L0236,E007,55.37576079368591
S09406,L0200,E007,55.73834180831909
S09406,L0240,E007,55.738365650177
S09429,L0201,E007,60.73606610298157
S09436,L0243,E007,57.86716938018799
S09438,L0229,E007,60.76350808143616
S09438,L0242,E007,60.60798168182373
S09446,L0240,E007,57.9569935798645
S09448,L0219,E007,55.33416271209717
S09448,L0225,E007,55.349308252334595
S09451,L0218,E007,55.71807026863098
S09452,L0236,E007,57.67166018486023
S09455,L0200,E007,60.66831946372986
S09455,L0240,E007,60.6563925743103
S09459,L0200,E007,57.78976082801819
S09460,L0243,E007,55.726051330566406
S09463,L0227,E007,57.71214962005615
S09474,L0239,E007,55.7458221912384
S09476,L0227,E007,60.85650324821472
S09483,L0239,E007,60.2722704410553
S09485,L0215,E007,57.90603160858154
S09488,L0229,E007,55.36448955535889
S09488,L0242,E007,55.3786039352417
S09500,L0229,E007,55.742764472961426
S09502,L0222,E007,57.54761099815369
S09510,L0240,E007,57.8876256942749
S09515,L0218,E007,55.38346767425537
S09515,L0221,E007,55.390989780426025
S09520,L0201,E007,58.01379084587097
S09525,L0206,E007,57.61174559593201
S09529,L0229,E007,57.8802227973938
