scene,listener,system,predicted
S08956,L0225,E009,69.39936828613281
S08529,L0206,E009,67.70039367675781
S08965,L0221,E009,67.6902084350586
S08779,L0236,E009,75.43427276611328
S09402,L0209,E009,71.2425765991211
S09345,L0208,E009,68.75162506103516
S09398,L0220,E009,68.18482208251953
S08816,L0208,E009,69.66165161132812
S08555,L0201,E009,78.97576904296875
S08625,L0229,E009,67.38089752197266
S09175,L0227,E009,81.67338562011719
S09164,L0200,E009,71.16302490234375
S08891,L0242,E009,68.76132202148438
S08515,L0241,E009,76.37528991699219
S09426,L0212,E009,88.10840606689453
S09092,L0235,E009,67.7484359741211
S09214,L0229,E009,69.1321792602539
S08816,L0209,E009,71.0380859375
S08790,L0241,E009,67.32755279541016
S09476,L0217,E009,78.59358215332031
S09345,L0209,E009,69.81809997558594
S09574,L0212,E009,70.86058807373047
S08645,L0227,E009,68.21966552734375
S08965,L0218,E009,67.78376007080078
S09071,L0208,E009,68.01522064208984
S08508,L0202,E009,75.32421112060547
S08508,L0216,E009,77.07921600341797
S09870,L0206,E009,67.46635437011719
S09448,L0216,E009,71.9509506225586
S09448,L0202,E009,70.68184661865234
S08727,L0215,E009,80.93462371826172
S09351,L0219,E009,75.57904815673828
S09282,L0240,E009,68.70350646972656
S09351,L0225,E009,74.28527069091797
S09907,L0243,E009,71.10314178466797
S08889,L0227,E009,71.90343475341797
S09922,L0212,E009,76.32899475097656
S09841,L0243,E009,71.1389389038086
S09922,L0206,E009,76.79219055175781
S08794,L0201,E009,71.61615753173828
S09065,L0220,E009,71.16144561767578
S09396,L0206,E009,83.62120819091797
S08689,L0200,E009,67.25041961669922
S09387,L0221,E009,70.3686294555664
S09047,L0215,E009,79.7846450805664
S09452,L0209,E009,71.14417266845703
S08905,L0212,E009,71.13980102539062
S09208,L0220,E009,73.24665069580078
S08566,L0217,E009,71.13427734375
S09297,L0222,E009,66.93941497802734
S09193,L0201,E009,68.80323791503906
S09620,L0225,E009,67.1958999633789
S09620,L0231,E009,67.6885986328125
S09681,L0222,E009,70.08045196533203
S09459,L0218,E009,69.92929077148438
S09140,L0236,E009,69.9814453125
S09919,L0225,E009,65.75005340576172
S09919,L0231,E009,66.08336639404297
S08987,L0243,E009,71.13804626464844
S09071,L0209,E009,68.85132598876953
S08752,L0240,E009,67.22154998779297
S08791,L0227,E009,70.84754943847656
S09753,L0224,E009,71.08072662353516
S08594,L0221,E009,74.29088592529297
S09446,L0220,E009,71.13484954833984
S09884,L0208,E009,72.01588439941406
S09429,L0241,E009,67.86189270019531
S09155,L0243,E009,71.18545532226562
S09128,L0227,E009,75.62779235839844
S09634,L0227,E009,74.57220458984375
S09613,L0221,E009,71.20735931396484
S08753,L0221,E009,82.00513458251953
S09325,L0239,E009,77.88092041015625
S09676,L0219,E009,66.92915344238281
S08807,L0201,E009,75.16384887695312
S08767,L0243,E009,69.38020324707031
S09519,L0221,E009,71.25270080566406
S09669,L0221,E009,75.66663360595703
S09175,L0235,E009,77.430908203125
S09011,L0200,E009,71.24359893798828
S08843,L0239,E009,80.9255599975586
S09740,L0243,E009,71.28070831298828
S09520,L0241,E009,70.0314712524414
S09092,L0227,E009,69.1603775024414
S09777,L0229,E009,71.09642791748047
S08883,L0242,E009,69.49359130859375
S09049,L0220,E009,71.07791900634766
S09911,L0202,E009,71.5185546875
S09837,L0221,E009,70.9843521118164
S09908,L0215,E009,72.1403579711914
S08766,L0209,E009,68.28995513916016
S08703,L0219,E009,67.38285827636719
S09525,L0215,E009,68.28777313232422
S09754,L0224,E009,78.15035247802734
S09892,L0239,E009,71.11793518066406
S09128,L0241,E009,74.47250366210938
S09634,L0241,E009,73.228759765625
S09596,L0215,E009,71.10953521728516
S09342,L0224,E009,74.7882308959961
S08590,L0201,E009,67.95780944824219
S09069,L0231,E009,73.4546890258789
S09824,L0236,E009,71.13725280761719
S09546,L0216,E009,74.36974334716797
S08644,L0221,E009,69.42185974121094
S08702,L0209,E009,69.1399917602539
S08993,L0227,E009,69.71636962890625
S09380,L0220,E009,71.09376525878906
S09581,L0220,E009,70.28016662597656
S09276,L0229,E009,71.75238037109375
S09483,L0219,E009,71.04471588134766
S09532,L0220,E009,71.07735443115234
S09483,L0225,E009,71.03520965576172
S09018,L0208,E009,82.10530853271484
S09900,L0243,E009,67.49971008300781
S09627,L0218,E009,71.16632080078125
S08739,L0202,E009,71.29989624023438
S09866,L0235,E009,71.05155181884766
S08722,L0242,E009,85.1115493774414
S08928,L0202,E009,68.31403350830078
S08928,L0216,E009,69.11488342285156
S09450,L0206,E009,78.86631774902344
S09666,L0206,E009,71.09515380859375
S09450,L0212,E009,76.26704406738281
S08660,L0206,E009,71.05570220947266
S09935,L0242,E009,75.5527572631836
S08578,L0215,E009,72.00664520263672
S08660,L0212,E009,70.97698211669922
S08645,L0241,E009,67.87098693847656
S09144,L0215,E009,83.31639862060547
S08532,L0225,E009,78.87244415283203
S08582,L0239,E009,74.9246597290039
S08532,L0231,E009,79.90484619140625
S09587,L0219,E009,73.28511810302734
S09587,L0225,E009,72.48822784423828
S09203,L0243,E009,71.1451416015625
S08707,L0239,E009,85.67825317382812
S09078,L0201,E009,66.99437713623047
S08778,L0236,E009,71.08441162109375
S08561,L0200,E009,70.9483871459961
S08782,L0224,E009,73.84715270996094
S09000,L0242,E009,81.0450439453125
S08793,L0216,E009,75.60633087158203
S09569,L0222,E009,74.46380615234375
S09111,L0222,E009,77.790771484375
S08853,L0218,E009,75.25965118408203
S09830,L0220,E009,69.17711639404297
S09812,L0201,E009,71.09468841552734
S08725,L0231,E009,68.14100646972656
S09662,L0241,E009,82.99401092529297
S09759,L0219,E009,68.12163543701172
S08613,L0242,E009,68.2964859008789
S09485,L0235,E009,71.11217498779297
S09228,L0218,E009,71.17952728271484
S08627,L0218,E009,69.04789733886719
S09350,L0225,E009,71.19520568847656
S09338,L0222,E009,72.02144622802734
S09350,L0219,E009,71.1949691772461
S09589,L0217,E009,67.15009307861328
S09209,L0221,E009,72.41862487792969
S08576,L0219,E009,69.07926940917969
S08867,L0242,E009,68.90347290039062
S09386,L0221,E009,71.1318359375
S09365,L0224,E009,69.72259521484375
S08993,L0235,E009,68.32500457763672
S09040,L0206,E009,80.32034301757812
S08512,L0242,E009,71.16513061523438
S09040,L0212,E009,76.84117889404297
S08600,L0222,E009,71.20057678222656
S09231,L0222,E009,71.41719055175781
S09366,L0239,E009,75.63589477539062
S09860,L0208,E009,67.81291961669922
S09315,L0242,E009,80.96633911132812
S08790,L0227,E009,67.88160705566406
S09717,L0242,E009,71.12991333007812
S09543,L0222,E009,67.45695495605469
S09156,L0202,E009,71.6783676147461
S08836,L0225,E009,67.01984405517578
S08836,L0231,E009,67.48799133300781
S09082,L0217,E009,87.55146026611328
S08653,L0206,E009,68.18426513671875
S09363,L0222,E009,66.99284362792969
S08653,L0212,E009,67.26983642578125
S09670,L0243,E009,77.3367919921875
S09865,L0239,E009,72.88650512695312
S08899,L0217,E009,74.94935607910156
S09509,L0206,E009,71.25090789794922
S09509,L0212,E009,71.20953369140625
S08943,L0209,E009,71.17057037353516
S09877,L0202,E009,67.93206787109375
S09934,L0219,E009,69.74818420410156
S09934,L0225,E009,69.23267364501953
S08644,L0218,E009,69.61244201660156
S09928,L0201,E009,75.81065368652344
S09554,L0200,E009,89.8111801147461
S09188,L0208,E009,66.07209014892578
S09178,L0241,E009,79.40193939208984
S09716,L0222,E009,70.89295196533203
S09542,L0242,E009,91.4169921875
S09961,L0206,E009,70.09153747558594
S09961,L0212,E009,68.80872344970703
S09474,L0225,E009,69.00601959228516
S09474,L0219,E009,69.7679214477539
S09264,L0217,E009,71.37714385986328
S09803,L0220,E009,69.01927947998047
S10000,L0224,E009,71.17784118652344
S08939,L0220,E009,71.13272857666016
S09833,L0206,E009,73.94941711425781
S09649,L0209,E009,68.06366729736328
S09485,L0227,E009,71.23503875732422
S09382,L0242,E007,67.24156188964844
S09655,L0220,E007,72.55552673339844
S08899,L0227,E007,65.0538101196289
S09488,L0229,E007,73.99524688720703
S08817,L0202,E007,70.04120635986328
S08817,L0216,E007,70.20521545410156
S08952,L0236,E007,71.01858520507812
S09866,L0215,E007,71.02733612060547
S08713,L0227,E007,81.2437744140625
S09752,L0216,E007,68.36897277832031
S08790,L0201,E007,67.75277709960938
S09752,L0202,E007,68.02247619628906
S09483,L0239,E007,71.04216003417969
S09554,L0224,E007,80.05493927001953
S08843,L0243,E007,70.05374145507812
S09641,L0208,E007,66.7540054321289
S08515,L0201,E007,72.15046691894531
S09641,L0209,E007,66.92185974121094
S09455,L0200,E007,68.1263198852539
S09903,L0242,E007,74.81859588623047
S09136,L0206,E007,67.43418884277344
S09136,L0212,E007,68.05684661865234
S09899,L0209,E007,67.12897491455078
S09325,L0243,E007,74.39765167236328
S09928,L0218,E007,71.8380355834961
S09246,L0206,E007,73.25853729248047
S09264,L0227,E007,70.98482513427734
S09365,L0216,E007,67.84648132324219
S08901,L0206,E007,66.87751770019531
S08590,L0221,E007,68.47065734863281
S09156,L0225,E007,70.18627166748047
S09156,L0231,E007,70.75782775878906
S09767,L0202,E007,71.06938171386719
S08627,L0200,E007,67.09001922607422
S08546,L0227,E007,71.54624938964844
S09485,L0215,E007,71.02119445800781
S09759,L0239,E007,70.65835571289062
S09812,L0221,E007,71.04949951171875
S09945,L0206,E007,74.0986099243164
S09877,L0225,E007,67.11888122558594
S09877,L0231,E007,67.65269470214844
S09780,L0241,E007,71.05269622802734
S08923,L0231,E007,70.98041534423828
S09827,L0208,E007,66.95328521728516
S08735,L0241,E007,77.18867492675781
S09606,L0212,E007,84.47407531738281
S09606,L0206,E007,84.59029388427734
S08931,L0222,E007,68.66021728515625
S08887,L0242,E007,79.26555633544922
S08820,L0242,E007,73.92678833007812
S09078,L0221,E007,68.50638580322266
S09082,L0227,E007,73.98977661132812
S09844,L0236,E007,68.85630798339844
S09587,L0239,E007,74.33984375
S09666,L0218,E007,70.99417877197266
S08916,L0231,E007,67.29839324951172
S09964,L0212,E007,71.011474609375
S09573,L0208,E007,87.44823455810547
S09158,L0229,E007,67.99098205566406
S09856,L0209,E007,68.9942398071289
S09714,L0242,E007,70.35697937011719
S08899,L0235,E007,65.0539779663086
S09262,L0227,E007,79.34407043457031
S09776,L0222,E007,87.79649353027344
S09546,L0219,E007,79.04093170166016
S09250,L0242,E007,69.1057357788086
S09777,L0241,E007,71.01248931884766
S09248,L0236,E007,70.52742767333984
S08561,L0224,E007,68.27446746826172
S08750,L0240,E007,67.75497436523438
S09520,L0201,E007,67.77516174316406
S08844,L0220,E007,66.33746337890625
S08767,L0217,E007,68.22816467285156
S08993,L0215,E007,69.0175552368164
S09715,L0220,E007,71.06973266601562
S09264,L0235,E007,71.02684020996094
S08637,L0240,E007,68.95140838623047
S08853,L0200,E007,72.21887969970703
S08576,L0239,E007,67.4737548828125
S08739,L0225,E007,71.05189514160156
S08739,L0231,E007,71.04309844970703
S09342,L0216,E007,78.65861511230469
S09155,L0217,E007,71.04234313964844
S08928,L0219,E007,66.58893585205078
S09429,L0201,E007,66.55479431152344
S08928,L0225,E007,66.41471099853516
S09856,L0208,E007,68.00108337402344
S09350,L0239,E007,71.0274658203125
S09228,L0200,E007,70.98250579833984
S09463,L0227,E007,66.87618255615234
S09969,L0202,E007,71.05823516845703
S09969,L0216,E007,71.0625991821289
S09589,L0235,E007,67.35920715332031
S08987,L0217,E007,67.85794830322266
S08751,L0208,E007,71.01860046386719
S09474,L0239,E007,67.57197570800781
S08710,L0216,E007,71.0017318725586
S09281,L0209,E007,69.92904663085938
S08710,L0202,E007,71.00159454345703
S09904,L0236,E007,75.1370849609375
S09952,L0220,E007,68.15388488769531
S09227,L0243,E007,69.17166137695312
S08782,L0216,E007,70.17052459716797
S08793,L0219,E007,69.68234252929688
S09502,L0222,E007,74.65747833251953
S08781,L0236,E007,70.72227478027344
S09564,L0212,E007,65.13321685791016
S09564,L0206,E007,65.15007019042969
S09841,L0217,E007,70.98362731933594
S09928,L0221,E007,71.09165954589844
S09627,L0200,E007,71.04409790039062
S09934,L0239,E007,69.15538024902344
S09793,L0236,E007,68.84255981445312
S08606,L0206,E007,68.33639526367188
S08903,L0240,E007,75.06051635742188
S09082,L0235,E007,72.69920349121094
S08614,L0229,E007,71.15218353271484
S08998,L0206,E007,73.87837219238281
S08983,L0209,E007,70.99922943115234
S09753,L0216,E007,70.9966812133789
S09438,L0242,E007,72.79664611816406
S08791,L0215,E007,66.9809799194336
S08529,L0218,E007,66.12438201904297
S09662,L0201,E007,75.44973754882812
S08508,L0219,E007,72.68685150146484
S08508,L0225,E007,71.72669982910156
S09448,L0219,E007,69.38027954101562
S09448,L0225,E007,68.98995971679688
S09181,L0220,E007,73.29116821289062
S08818,L0209,E007,70.8621597290039
S08809,L0212,E007,68.9465560913086
S08809,L0206,E007,69.27845764160156
S08905,L0220,E007,71.01337432861328
S09011,L0224,E007,71.04621124267578
S08558,L0209,E007,70.93510437011719
S08837,L0216,E007,81.57998657226562
S08837,L0202,E007,85.07119750976562
S08818,L0208,E007,71.62548065185547
S09571,L0217,E007,71.00076293945312
S08889,L0215,E007,67.02923583984375
S09846,L0229,E007,73.6089096069336
S08895,L0231,E007,68.28890991210938
S08579,L0220,E007,65.34681701660156
S08895,L0225,E007,67.93582153320312
S09476,L0235,E007,68.19239807128906
S09203,L0217,E007,71.03607940673828
S08743,L0240,E007,68.3681869506836
S09865,L0243,E007,68.31710052490234
S09719,L0231,E007,71.01738739013672
S09637,L0222,E007,70.9578628540039
S09332,L0202,E007,66.78719329833984
S09262,L0241,E007,77.58978271484375
S08922,L0231,E007,70.98883056640625
S09818,L0231,E007,70.16156005859375
S08862,L0222,E007,70.02973937988281
S09339,L0206,E007,65.83728790283203
S09328,L0221,E007,68.34088134765625
S09900,L0217,E007,67.02511596679688
S09092,L0215,E007,67.10660552978516
S09193,L0218,E007,68.71488189697266
S09366,L0243,E007,70.42529296875
S09765,L0208,E007,69.2496109008789
S08689,L0224,E007,66.35722351074219
S09765,L0209,E007,71.29442596435547
S08794,L0218,E007,69.05699157714844
S08555,L0221,E007,72.20989227294922
S09154,L0206,E007,71.05986785888672
S09154,L0212,E007,71.06649780273438
S09529,L0235,E007,68.61300659179688
S09451,L0218,E007,81.8363037109375
S08742,L0208,E007,68.33914184570312
S09911,L0231,E007,69.18779754638672
S09911,L0225,E007,69.0805892944336
S09510,L0240,E007,73.7850570678711
S09459,L0200,E007,69.75196838378906
S09128,L0201,E007,71.0976333618164
S08554,L0242,E007,78.9121322631836
S09684,L0209,E007,71.43952941894531
S09634,L0201,E007,71.6185531616211
S09086,L0200,E007,71.8774642944336
S09463,L0241,E007,67.22274017333984
S09626,L0216,E007,70.98054504394531
S08546,L0241,E007,72.22057342529297
S09625,L0222,E007,69.74755859375
S08854,L0212,E007,69.28559875488281
S08682,L0219,E007,83.9783706665039
S09328,L0218,E007,68.62097930908203
S09780,L0227,E007,71.04227447509766
S08735,L0227,E007,80.90203094482422
S09678,L0224,E007,71.05348205566406
S09193,L0221,E007,68.61685180664062
S09164,L0224,E007,71.06792449951172
S08959,L0242,E007,67.74396514892578
S09178,L0201,E007,73.10557556152344
S09819,L0242,E007,73.08160400390625
S08785,L0212,E007,71.00422668457031
S08785,L0206,E007,70.988037109375
S08794,L0221,E007,68.66531372070312
S08555,L0218,E007,73.13263702392578
S09857,L0220,E007,77.67340087890625
S09351,L0239,E007,70.67454528808594
S09270,L0242,E007,73.34193420410156
S09616,L0219,E007,72.828369140625
S09476,L0227,E007,68.68207550048828
S08707,L0243,E007,75.79922485351562
S09140,L0217,E007,66.79509735107422
S08582,L0243,E007,71.96664428710938
S09406,L0240,E007,67.40998840332031
S09500,L0229,E007,70.81047058105469
S08703,L0239,E007,66.82205200195312
S09152,L0212,E007,68.46379852294922
S09574,L0220,E007,70.26531982421875
S08690,L0209,E007,75.7794418334961
S09870,L0218,E007,67.09236907958984
S08713,L0241,E007,79.21602630615234
S09426,L0220,E007,83.14368438720703
S08971,L0212,E007,66.90434265136719
S09646,L0236,E007,70.47992706298828
S09396,L0218,E007,77.23687744140625
S09101,L0222,E007,71.18849182128906
S08566,L0235,E007,70.97578430175781
S09175,L0215,E007,72.5029067993164
S09676,L0239,E007,66.25260925292969
S08807,L0221,E007,75.76661682128906
S08745,L0242,E007,72.1224594116211
S09689,L0224,E007,81.62989807128906
S09971,L0200,E007,71.00537109375
S08690,L0208,E007,74.1119384765625
S09892,L0243,E007,71.03172302246094
S09161,L0218,E007,68.88445281982422
S08854,L0221,E007,69.246826171875
S09919,L0222,E007,65.06599426269531
S09402,L0236,E007,72.60380554199219
S09577,L0224,E007,66.64411163330078
S09094,L0224,E007,70.5555648803711
S09846,L0235,E007,73.7714614868164
S09080,L0218,E007,69.66095733642578
S09620,L0222,E007,66.1344985961914
S09362,L0219,E007,67.98328399658203
S09676,L0208,E007,66.15342712402344
S08574,L0217,E007,67.1646499633789
S09362,L0225,E007,67.5362777709961
S08778,L0242,E007,70.9964370727539
S08512,L0227,E007,71.00768280029297
S08891,L0241,E007,67.22618865966797
S09047,L0206,E007,73.17059326171875
S09343,L0219,E007,70.93545532226562
S08997,L0201,E007,67.84709930419922
S09343,L0225,E007,70.96018981933594
S09018,L0243,E007,78.14912414550781
S08652,L0200,E007,68.83140563964844
S08816,L0236,E007,72.01634979248047
S08929,L0202,E007,70.99748992919922
S08929,L0216,E007,70.99629974365234
S08727,L0206,E007,74.88265991210938
S08969,L0243,E007,67.18476867675781
S08727,L0212,E007,75.91389465332031
S09830,L0240,E007,67.65159606933594
S09580,L0220,E007,67.4244155883789
S09345,L0236,E007,68.83855438232422
S09717,L0227,E007,71.0260238647461
S09460,L0243,E007,69.75695037841797
S09488,L0242,E007,71.6585693359375
S09382,L0229,E007,67.24590301513672
S08703,L0208,E007,66.59286499023438
S09274,L0235,E007,71.0553207397461
S09152,L0221,E007,68.48860168457031
S09306,L0241,E007,71.90115356445312
S08911,L0216,E007,70.99397277832031
S09533,L0236,E007,71.62431335449219
S09196,L0236,E007,67.8930435180664
S09346,L0200,E007,66.1701889038086
S09436,L0243,E007,71.05488586425781
S09088,L0217,E007,75.27088928222656
S09908,L0206,E007,67.16287231445312
S08890,L0221,E007,67.45976257324219
S08935,L0218,E007,67.45475769042969
S09824,L0242,E007,70.9906005859375
S09529,L0229,E007,68.69049072265625
S08971,L0221,E007,66.55358123779297
S09205,L0227,E007,75.92522430419922
S08625,L0215,E007,66.61198425292969
S09455,L0240,E007,68.22695922851562
S08887,L0229,E007,78.36182403564453
S08628,L0216,E007,68.68717956542969
S08651,L0236,E007,74.65742492675781
S09553,L0201,E007,69.265625
S09581,L0240,E007,70.7007064819336
S08815,L0201,E007,66.85155487060547
S09214,L0215,E007,67.16543579101562
S09586,L0224,E007,67.78533935546875
S09532,L0240,E007,71.01177978515625
S08807,L0212,E007,77.02047729492188
S09861,L0231,E007,68.7585678100586
S09277,L0202,E007,70.31079864501953
S09277,L0216,E007,69.98762512207031
S09861,L0225,E007,68.21481323242188
S09615,L0209,E007,80.45236206054688
S08965,L0220,E007,67.7165298461914
S09579,L0239,E007,68.07804107666016
S09500,L0235,E007,70.39166259765625
S09972,L0217,E007,70.74547576904297
S08594,L0220,E007,69.89457702636719
S08956,L0222,E007,67.2210922241211
S08903,L0200,E007,76.53243255615234
S09673,L0215,E007,70.89143371582031
S08890,L0218,E007,67.45121002197266
S08935,L0221,E007,67.40443420410156
S09030,L0216,E007,66.9403076171875
S09593,L0243,E007,67.77076721191406
S08742,L0239,E007,67.49996185302734
S09352,L0239,E007,68.55183410644531
S09733,L0206,E007,68.97537994384766
S09387,L0220,E007,76.33979034423828
S09860,L0243,E007,68.62205505371094
S08883,L0241,E007,68.14676666259766
S08722,L0227,E007,78.53165435791016
S09803,L0240,E007,68.75584411621094
S09280,L0216,E007,67.33145141601562
S09280,L0202,E007,66.18755340576172
S09790,L0243,E007,72.18386840820312
S08766,L0236,E007,67.6513671875
S09378,L0201,E007,70.67444610595703
S08939,L0240,E007,71.03131103515625
S08869,L0217,E007,65.34033966064453
S09274,L0227,E007,71.01380157470703
S09935,L0227,E007,68.37813568115234
S09265,L0216,E007,71.02485656738281
S09161,L0221,E007,68.77162170410156
S09029,L0202,E007,71.29637145996094
S09837,L0220,E007,68.93999481201172
S09628,L0217,E007,67.00720977783203
S09288,L0218,E007,71.02642059326172
S08637,L0200,E007,69.33934020996094
S09681,L0208,E007,68.7548599243164
S09205,L0235,E007,73.16722869873047
S09188,L0243,E007,66.84738159179688
S09452,L0236,E007,70.99974822998047
S09297,L0208,E007,67.56982421875
S09000,L0227,E007,72.22857666015625
S08566,L0229,E007,70.96632385253906
S09297,L0209,E007,68.29875183105469
S08750,L0200,E007,67.1992416381836
S09271,L0217,E007,65.26692199707031
S09669,L0220,E007,72.82547760009766
S09519,L0220,E007,71.03459930419922
S09681,L0209,E007,68.95995330810547
S09893,L0201,E007,74.37759399414062
S08753,L0220,E007,75.02606201171875
S08771,L0201,E007,68.59156036376953
S09613,L0220,E007,71.00646209716797
S09255,L0219,E007,83.0982666015625
S09125,L0225,E007,75.77245330810547
S09125,L0219,E007,77.82727813720703
S08780,L0217,E007,68.01060485839844
S09071,L0236,E007,68.35029602050781
S08752,L0224,E007,65.66057586669922
S09086,L0240,E007,73.97572326660156
S09923,L0200,E007,71.95957946777344
S08836,L0222,E007,66.48900604248047
S09111,L0208,E007,70.09375
S09308,L0216,E007,66.57138061523438
S09770,L0202,E007,70.96771240234375
S09770,L0216,E007,70.96643829345703
S09951,L0224,E007,70.98595428466797
S09000,L0241,E007,73.6883773803711
S09276,L0215,E007,70.31938171386719
S09377,L0218,E007,74.02130126953125
S08540,L0217,E007,67.1841049194336
S08759,L0221,E007,66.53990936279297
S09282,L0224,E007,66.61061096191406
S08644,L0220,E007,70.72914123535156
S09569,L0209,E007,80.98175048828125
S08800,L0216,E007,79.9443588256836
S08800,L0202,E007,80.41865539550781
S08751,L0239,E007,71.00991821289062
S08798,L0239,E007,70.83011627197266
S09111,L0209,E007,69.98556518554688
S09438,L0229,E007,70.44188690185547
S09828,L0243,E007,78.32437133789062
S08686,L0224,E007,82.6805419921875
S09754,L0231,E007,70.31646728515625
S08613,L0241,E007,67.72563934326172
S09329,L0202,E007,66.80244445800781
S08743,L0200,E007,68.55046081542969
S09234,L0201,E007,69.1742172241211
S08554,L0229,E007,77.06129455566406
S09913,L0219,E007,70.43164825439453
S09397,L0217,E007,71.0276107788086
S09515,L0218,E007,66.53160095214844
S08576,L0208,E007,67.38780212402344
S08702,L0236,E007,67.60556030273438
S09061,L0216,E007,75.07559204101562
S09321,L0218,E007,71.44041442871094
S09034,L0221,E007,78.77385711669922
S09977,L0243,E007,70.94158172607422
S09831,L0243,E007,66.32707977294922
S08722,L0241,E007,77.59614562988281
S08897,L0227,E007,72.72514343261719
S08575,L0201,E007,70.8687515258789
S09935,L0241,E007,68.3782958984375
S08578,L0206,E007,73.21993255615234
S08578,L0212,E007,73.4097671508789
S09306,L0227,E007,72.55442810058594
S09573,L0239,E007,87.67693328857422
S08795,L0201,E007,67.78980255126953
S09270,L0229,E007,73.61416625976562
S09515,L0221,E007,66.29607391357422
S08943,L0236,E007,71.01847839355469
S09259,L0224,E007,66.72986602783203
S09819,L0229,E007,70.77360534667969
S09321,L0221,E007,70.61128234863281
S08959,L0229,E007,68.6504898071289
S09716,L0208,E007,68.42657470703125
S09480,L0202,E007,76.20391845703125
S09034,L0218,E007,79.30713653564453
S09073,L0215,E007,70.43753814697266
S09716,L0209,E007,69.87641906738281
S09542,L0241,E007,71.977294921875
S09827,L0239,E007,66.26732635498047
S09049,L0240,E007,71.01620483398438
S09142,L0216,E007,67.91862487792969
S09069,L0222,E007,69.9167709350586
S08590,L0212,E007,68.6456298828125
S09386,L0220,E007,71.00550079345703
S09920,L0227,E007,74.27297973632812
S09209,L0220,E007,72.87127685546875
S09596,L0206,E007,71.02043151855469
S08961,L0202,E007,67.2822265625
S09596,L0212,E007,71.00989532470703
S09621,L0219,E007,70.52289581298828
S09649,L0236,E007,69.47827911376953
S09621,L0225,E007,69.28178405761719
S09759,L0208,E007,73.80990600585938
S09525,L0206,E007,67.4920883178711
S08636,L0216,E007,67.20484161376953
S09317,L0215,E007,69.02368927001953
S08636,L0202,E007,67.2100830078125
S09811,L0218,E007,75.51129150390625
S09158,L0235,E007,67.84966278076172
S09338,L0209,E007,70.32183074951172
S09298,L0217,E007,66.64541625976562
S09884,L0243,E007,68.73014831542969
S10000,L0231,E007,71.05162048339844
S09406,L0200,E007,67.22895812988281
S08614,L0235,E007,70.87844848632812
S09677,L0225,E007,72.64260864257812
S09540,L0200,E007,71.02140045166016
S09677,L0231,E007,74.24583435058594
S08725,L0222,E007,67.47572326660156
S09812,L0212,E007,71.0251235961914
S08867,L0241,E007,67.31198120117188
S08745,L0229,E007,71.64408874511719
S08600,L0209,E007,71.02915954589844
S08512,L0241,E007,71.03235626220703
S09065,L0240,E007,71.0282974243164
S09245,L0217,E007,71.01919555664062
S08683,L0206,E007,68.46996307373047
S09915,L0219,E007,88.3884048461914
S09915,L0225,E007,87.3515625
S09231,L0209,E007,78.86091613769531
S09315,L0241,E007,73.57695770263672
S08537,L0239,E007,71.11408996582031
S09377,L0221,E007,74.29891967773438
S09704,L0219,E007,75.11543273925781
S08759,L0218,E007,67.3162612915039
S09078,L0212,E007,68.78683471679688
S09717,L0241,E007,71.03158569335938
S09543,L0209,E007,69.04376983642578
S08897,L0235,E007,72.76815032958984
S09144,L0212,E007,75.3923568725586
S09964,L0221,E007,71.01830291748047
S09144,L0206,E007,72.09072875976562
S08532,L0222,E007,80.05291748046875
S09589,L0229,E007,67.46562957763672
S09363,L0209,E007,69.5417251586914
S09446,L0240,E007,71.05377197265625
S09811,L0216,E001,44.17251205444336
S08911,L0243,E001,71.63904571533203
S09463,L0220,E001,61.59003448486328
S09856,L0227,E001,64.74683380126953
S08743,L0222,E001,15.595722198486328
S09438,L0221,E001,79.25579833984375
S09589,L0218,E001,41.25997543334961
S08987,L0206,E001,43.123924255371094
S09261,L0201,E001,71.32380676269531
S08739,L0236,E001,71.47716522216797
S09934,L0229,E001,62.55857467651367
S09951,L0239,E001,71.64583587646484
S08628,L0243,E001,46.36140823364258
S09952,L0225,E001,52.454681396484375
S09952,L0219,E001,52.3978157043457
S09553,L0240,E001,59.036380767822266
S08723,L0201,E001,45.033695220947266
S09034,L0216,E001,31.103252410888672
S09641,L0235,E001,49.899864196777344
S09474,L0229,E001,10.240406036376953
S09018,L0215,E001,8.805197715759277
S09841,L0206,E001,71.57601165771484
S08702,L0201,E001,47.30377960205078
S08745,L0218,E001,13.837212562561035
S09866,L0200,E001,71.50537109375
S09277,L0243,E001,55.947296142578125
S09684,L0241,E001,57.64908218383789
S09540,L0219,E001,71.57890319824219
S09262,L0220,E001,35.82902526855469
S08686,L0239,E001,-3.5336196422576904
S09350,L0229,E001,71.53209686279297
S09573,L0235,E001,39.20311737060547
S09329,L0209,E001,66.04097747802734
S08660,L0231,E001,71.32576751708984
S09450,L0231,E001,50.19147491455078
S08983,L0241,E001,71.5357666015625
S08576,L0229,E001,54.637657165527344
S09510,L0222,E001,37.24444580078125
S08759,L0216,E001,59.486793518066406
S08759,L0202,E001,71.61900329589844
S09704,L0217,E001,47.20616149902344
S09352,L0242,E001,49.48941421508789
S09281,L0227,E001,62.166446685791016
S08558,L0241,E001,57.78314971923828
S08959,L0218,E001,35.56244659423828
S08976,L0206,E001,38.489601135253906
S09819,L0218,E001,25.329267501831055
S08844,L0225,E001,64.6790771484375
S09827,L0235,E001,88.5865249633789
S08561,L0208,E001,76.99141693115234
S08844,L0219,E001,61.761634826660156
