scene,listener,system,predicted
S08956,L0231,E009,72.53182983398438
S08956,L0225,E009,72.5319595336914
S08529,L0206,E009,67.23078155517578
S08965,L0221,E009,72.53227233886719
S08779,L0236,E009,68.61207580566406
S09402,L0209,E009,66.48250579833984
S09345,L0208,E009,67.2308578491211
S09398,L0220,E009,66.48250579833984
S08816,L0208,E009,68.61199951171875
S08555,L0201,E009,68.61212158203125
S08625,L0229,E009,67.23072814941406
S09175,L0227,E009,66.48250579833984
S09164,L0200,E009,74.17142486572266
S08891,L0242,E009,72.53191375732422
S08515,L0241,E009,68.61207580566406
S09426,L0212,E009,68.61238098144531
S09092,L0235,E009,72.53231048583984
S09214,L0229,E009,67.23102569580078
S08816,L0209,E009,68.61201477050781
S08790,L0241,E009,67.2307357788086
S09476,L0217,E009,68.6123046875
S09345,L0209,E009,67.23101043701172
S09574,L0212,E009,72.53175354003906
S08645,L0227,E009,72.53192901611328
S08965,L0218,E009,72.53228759765625
S09071,L0208,E009,67.23075103759766
S08508,L0202,E009,66.48250579833984
S08508,L0216,E009,66.48250579833984
S09870,L0206,E009,72.53237915039062
S09448,L0216,E009,72.53102111816406
S09448,L0202,E009,72.53138732910156
S08727,L0215,E009,68.61222076416016
S09351,L0219,E009,66.48250579833984
S09282,L0240,E009,67.23089599609375
S09351,L0225,E009,66.48250579833984
S09907,L0243,E009,74.17056274414062
S08889,L0227,E009,67.23137664794922
S09922,L0212,E009,72.5302963256836
S09841,L0243,E009,74.17011260986328
S09922,L0206,E009,72.52997589111328
S08794,L0201,E009,72.53104400634766
S09065,L0220,E009,74.1705093383789
S09396,L0206,E009,66.48250579833984
S08689,L0200,E009,67.2308120727539
S09387,L0221,E009,68.61203002929688
S09047,L0215,E009,66.48250579833984
S09452,L0209,E009,74.17013549804688
S08905,L0212,E009,74.1715316772461
S09208,L0220,E009,67.23133850097656
S08566,L0217,E009,74.17072296142578
S09297,L0222,E009,66.48250579833984
S09193,L0201,E009,67.23094940185547
S09620,L0225,E009,67.23076629638672
S09620,L0231,E009,67.23084259033203
S09681,L0222,E009,67.23100280761719
S09459,L0218,E009,72.53191375732422
S09140,L0236,E009,67.23115539550781
S09919,L0225,E009,67.23056030273438
S09919,L0231,E009,67.23060607910156
S08987,L0243,E009,72.53136444091797
S09071,L0209,E009,67.23086547851562
S08752,L0240,E009,66.48250579833984
S08791,L0227,E009,72.53158569335938
S09753,L0224,E009,74.17181396484375
S08594,L0221,E009,66.48250579833984
S09446,L0220,E009,74.17107391357422
S09884,L0208,E009,72.53153228759766
S09429,L0241,E009,67.23075866699219
S09155,L0243,E009,74.17121124267578
S09128,L0227,E009,66.48250579833984
S09634,L0227,E009,68.61212921142578
S09613,L0221,E009,74.17233276367188
S08753,L0221,E009,68.61227416992188
S09325,L0239,E009,68.61214447021484
S09676,L0219,E009,72.53234100341797
S08807,L0201,E009,68.61211395263672
S08767,L0243,E009,72.53187561035156
S09519,L0221,E009,74.17143249511719
S09669,L0221,E009,68.61207580566406
S09175,L0235,E009,66.48250579833984
S09011,L0200,E009,74.17132568359375
S08843,L0239,E009,66.48250579833984
S09740,L0243,E009,74.17276000976562
S09520,L0241,E009,68.61199951171875
S09092,L0227,E009,72.53196716308594
S09777,L0229,E009,74.17108917236328
S08883,L0242,E009,67.2310562133789
S09049,L0220,E009,74.17047882080078
S09911,L0202,E009,67.23126220703125
S09837,L0221,E009,66.48250579833984
S09908,L0215,E009,66.48250579833984
S08766,L0209,E009,72.53218078613281
S08703,L0219,E009,67.23078918457031
S09525,L0215,E009,72.53215026855469
S09754,L0224,E009,66.48250579833984
S09892,L0239,E009,74.16999053955078
S09128,L0241,E009,66.48250579833984
S09634,L0241,E009,68.61209869384766
S09596,L0215,E009,74.16961669921875
S09342,L0224,E009,68.61209869384766
S08590,L0201,E009,68.61197662353516
S09069,L0231,E009,66.48250579833984
S09824,L0236,E009,74.17268371582031
S09546,L0216,E009,68.6120834350586
S08644,L0221,E009,72.53170776367188
S08702,L0209,E009,72.53185272216797
S08993,L0227,E009,72.53187561035156
S09380,L0220,E009,74.1693115234375
S09581,L0220,E009,68.61200714111328
S09276,L0229,E009,68.61207580566406
S09483,L0219,E009,74.17176818847656
S09532,L0220,E009,74.17129516601562
S09483,L0225,E009,74.17192077636719
S09018,L0208,E009,66.48250579833984
S09900,L0243,E009,72.53227996826172
S09627,L0218,E009,74.17137145996094
S08739,L0202,E009,74.17208099365234
S09866,L0235,E009,74.16999053955078
S08722,L0242,E009,68.61221313476562
S08928,L0202,E009,67.23090362548828
S08928,L0216,E009,67.23101043701172
S09450,L0206,E009,68.61219787597656
S09666,L0206,E009,74.17066955566406
S09450,L0212,E009,68.61210632324219
S08660,L0206,E009,74.175048828125
S09935,L0242,E009,68.61206817626953
S08578,L0215,E009,68.61209869384766
S08660,L0212,E009,74.17314147949219
S08645,L0241,E009,72.53206634521484
S09144,L0215,E009,66.48250579833984
S08532,L0225,E009,68.61222076416016
S08582,L0239,E009,66.48250579833984
S08532,L0231,E009,68.61221313476562
S09587,L0219,E009,68.6120834350586
S09587,L0225,E009,68.61209106445312
S09203,L0243,E009,74.1703872680664
S08707,L0239,E009,68.61231231689453
S09078,L0201,E009,72.53236389160156
S08778,L0236,E009,74.1695327758789
S08561,L0200,E009,67.2310791015625
S08782,L0224,E009,72.53113555908203
S09000,L0242,E009,68.61224365234375
S08793,L0216,E009,68.61211395263672
S09569,L0222,E009,66.48250579833984
S09111,L0222,E009,67.23181915283203
S08853,L0218,E009,68.61209869384766
S09830,L0220,E009,72.53205871582031
S09812,L0201,E009,74.1715316772461
S08725,L0231,E009,72.5321273803711
S09662,L0241,E009,66.48250579833984
S09759,L0219,E009,66.48250579833984
S08613,L0242,E009,67.23087310791016
S09485,L0235,E009,74.17049407958984
S09228,L0218,E009,74.17117309570312
S08627,L0218,E009,72.5317153930664
S09350,L0225,E009,74.17208099365234
S09338,L0222,E009,67.23114013671875
S09350,L0219,E009,74.171875
S09589,L0217,E009,72.53244018554688
S09209,L0221,E009,66.48250579833984
S08576,L0219,E009,72.53186798095703
S08867,L0242,E009,67.23089599609375
S09386,L0221,E009,74.171142578125
S09365,L0224,E009,72.53178405761719
S08993,L0235,E009,72.53223419189453
S09040,L0206,E009,66.48250579833984
S08512,L0242,E009,74.17041015625
S09040,L0212,E009,66.48250579833984
S08600,L0222,E009,74.17160034179688
S09231,L0222,E009,68.612060546875
S09366,L0239,E009,67.2311782836914
S09860,L0208,E009,72.5322494506836
S09315,L0242,E009,66.48250579833984
S08790,L0227,E009,67.2308120727539
S09717,L0242,E009,74.17068481445312
S09543,L0222,E009,72.53227233886719
S09156,L0202,E009,68.612060546875
S08836,L0225,E009,67.2306900024414
S08836,L0231,E009,67.23075866699219
S09082,L0217,E009,68.61260986328125
S08653,L0206,E009,67.23079681396484
S09363,L0222,E009,67.23066711425781
S08653,L0212,E009,67.23072814941406
S09670,L0243,E009,68.61216735839844
S09865,L0239,E009,68.61212158203125
S08899,L0217,E009,72.53068542480469
S09509,L0206,E009,74.1719970703125
S09509,L0212,E009,74.17133331298828
S08943,L0209,E009,74.1710205078125
S09877,L0202,E009,67.2308349609375
S09934,L0219,E009,67.2310562133789
S09934,L0225,E009,67.23096466064453
S08644,L0218,E009,72.53167724609375
S09928,L0201,E009,68.612060546875
S09554,L0200,E009,66.48250579833984
S09188,L0208,E009,72.53247833251953
S09178,L0241,E009,68.61211395263672
S09716,L0222,E009,67.23100280761719
S09542,L0242,E009,66.48250579833984
S09961,L0206,E009,72.5320816040039
S09961,L0212,E009,72.53215026855469
S09474,L0225,E009,66.48250579833984
S09474,L0219,E009,66.48250579833984
S09264,L0217,E009,74.17314910888672
S09803,L0220,E009,72.5320053100586
S10000,L0224,E009,74.17012786865234
S08939,L0220,E009,74.17066955566406
S09833,L0206,E009,68.61210632324219
S09649,L0209,E009,66.48250579833984
S09485,L0227,E009,74.17127990722656
S09382,L0242,E007,72.53229522705078
S09655,L0220,E007,66.48250579833984
S08899,L0227,E007,72.5326156616211
S09488,L0229,E007,66.48250579833984
S08817,L0202,E007,72.53202056884766
S08817,L0216,E007,72.53196716308594
S08952,L0236,E007,74.17030334472656
S09866,L0215,E007,74.1696548461914
S08713,L0227,E007,66.48250579833984
S09752,L0216,E007,72.53216552734375
S08790,L0201,E007,67.23065948486328
S09752,L0202,E007,72.53224182128906
S09483,L0239,E007,74.1714859008789
S09554,L0224,E007,66.48250579833984
S08843,L0243,E007,66.48250579833984
S09641,L0208,E007,66.48250579833984
S08515,L0201,E007,68.6120376586914
S09641,L0209,E007,66.48250579833984
S09455,L0200,E007,72.53216552734375
S09903,L0242,E007,68.61205291748047
S09136,L0206,E007,72.53225708007812
S09136,L0212,E007,72.53214263916016
S09899,L0209,E007,72.5322494506836
S09325,L0243,E007,68.61205291748047
S09928,L0218,E007,68.61200714111328
S09246,L0206,E007,67.23121643066406
S09264,L0227,E007,74.17061614990234
S09365,L0216,E007,72.53218841552734
S08901,L0206,E007,67.2306137084961
S08590,L0221,E007,68.61199188232422
S09156,L0225,E007,68.61201477050781
S09156,L0231,E007,68.61203002929688
S09767,L0202,E007,74.17236328125
S08627,L0200,E007,72.53231811523438
S08546,L0227,E007,68.6120376586914
S09485,L0215,E007,74.16993713378906
S09759,L0239,E007,66.48250579833984
S09812,L0221,E007,74.17094421386719
S09945,L0206,E007,68.61207580566406
S09877,L0225,E007,67.23062896728516
S09877,L0231,E007,67.23065185546875
S09780,L0241,E007,74.16938018798828
S08923,L0231,E007,74.17181396484375
S09827,L0208,E007,67.23062896728516
S08735,L0241,E007,68.61207580566406
S09606,L0212,E007,66.48250579833984
S09606,L0206,E007,66.48250579833984
S08931,L0222,E007,67.23076629638672
S08887,L0242,E007,68.61212158203125
S08820,L0242,E007,66.48250579833984
S09078,L0221,E007,72.53216552734375
S09082,L0227,E007,68.61210632324219
S09844,L0236,E007,67.23075866699219
S09587,L0239,E007,68.61209869384766
S09666,L0218,E007,74.16929626464844
S08916,L0231,E007,68.61194610595703
S09964,L0212,E007,74.16917419433594
S09573,L0208,E007,66.48250579833984
S09158,L0229,E007,67.2306900024414
S09856,L0209,E007,67.23077392578125
S09714,L0242,E007,68.61199188232422
S08899,L0235,E007,72.5326156616211
S09262,L0227,E007,66.48250579833984
S09776,L0222,E007,66.48250579833984
S09546,L0219,E007,68.61213684082031
S09250,L0242,E007,66.48250579833984
S09777,L0241,E007,74.17056274414062
S09248,L0236,E007,66.48250579833984
S08561,L0224,E007,67.23075103759766
S08750,L0240,E007,72.53218078613281
S09520,L0201,E007,68.61197662353516
S08844,L0220,E007,67.23060607910156
S08767,L0217,E007,72.53218078613281
S08993,L0215,E007,72.5320816040039
S09715,L0220,E007,74.17129516601562
S09264,L0235,E007,74.17000579833984
S08637,L0240,E007,67.23078155517578
S08853,L0200,E007,68.61202239990234
S08576,L0239,E007,72.53229522705078
S08739,L0225,E007,74.17108154296875
S08739,L0231,E007,74.17183685302734
S09342,L0216,E007,68.61211395263672
S09155,L0217,E007,74.16941833496094
S08928,L0219,E007,67.23058319091797
S09429,L0201,E007,67.2305679321289
S08928,L0225,E007,67.2305908203125
S09856,L0208,E007,67.2306900024414
S09350,L0239,E007,74.1714096069336
S09228,L0200,E007,74.16976928710938
S09463,L0227,E007,72.53242492675781
S09969,L0202,E007,74.17051696777344
S09969,L0216,E007,74.17070007324219
S09589,L0235,E007,72.53231048583984
S08987,L0217,E007,72.53223419189453
S08751,L0208,E007,74.17180633544922
S09474,L0239,E007,66.48250579833984
S08710,L0216,E007,74.17070007324219
S09281,L0209,E007,67.23094177246094
S08710,L0202,E007,74.17074584960938
S09904,L0236,E007,66.48250579833984
S09952,L0220,E007,72.53215026855469
S09227,L0243,E007,72.5320816040039
S08782,L0216,E007,72.53204345703125
S08793,L0219,E007,68.61199951171875
S09502,L0222,E007,66.48250579833984
S08781,L0236,E007,72.53182983398438
S09564,L0212,E007,72.53260803222656
S09564,L0206,E007,72.53260803222656
S09841,L0217,E007,74.16949462890625
S09928,L0221,E007,68.61199951171875
S09627,L0200,E007,74.17083740234375
S09934,L0239,E007,67.2308349609375
S09793,L0236,E007,72.53206634521484
S08606,L0206,E007,66.48250579833984
S08903,L0240,E007,68.61211395263672
S09082,L0235,E007,68.6120834350586
S08614,L0229,E007,68.61199951171875
S08998,L0206,E007,66.48250579833984
S08983,L0209,E007,74.16920471191406
S09753,L0216,E007,74.17210388183594
S09438,L0242,E007,68.61201477050781
S08791,L0215,E007,72.53239440917969
S08529,L0218,E007,67.23054504394531
S09662,L0201,E007,66.48250579833984
S08508,L0219,E007,66.48250579833984
S08508,L0225,E007,66.48250579833984
S09448,L0219,E007,72.53197479248047
S09448,L0225,E007,72.53201293945312
S09181,L0220,E007,68.61203002929688
S08818,L0209,E007,68.61199188232422
S08809,L0212,E007,72.53216552734375
S08809,L0206,E007,72.53211212158203
S08905,L0220,E007,74.16997528076172
S09011,L0224,E007,74.16858673095703
S08558,L0209,E007,67.23091888427734
S08837,L0216,E007,66.48250579833984
S08837,L0202,E007,66.48250579833984
S08818,L0208,E007,68.61199951171875
S09571,L0217,E007,74.17179107666016
S08889,L0215,E007,67.23064422607422
S09846,L0229,E007,68.61205291748047
S08895,L0231,E007,66.48250579833984
S08579,L0220,E007,67.23052215576172
S08895,L0225,E007,66.48250579833984
S09476,L0235,E007,68.61199188232422
S09203,L0217,E007,74.16897583007812
S08743,L0240,E007,66.48250579833984
S09865,L0243,E007,68.61199188232422
S09719,L0231,E007,74.17117309570312
S09637,L0222,E007,74.17028045654297
S09332,L0202,E007,72.53243255615234
S09262,L0241,E007,66.48250579833984
S08922,L0231,E007,74.17120361328125
S09818,L0231,E007,66.48250579833984
S08862,L0222,E007,66.48250579833984
S09339,L0206,E007,67.23051452636719
S09328,L0221,E007,72.5322036743164
S09900,L0217,E007,72.53236389160156
S09092,L0215,E007,72.53238677978516
S09193,L0218,E007,67.23081970214844
S09366,L0243,E007,67.23075866699219
S09765,L0208,E007,68.61199951171875
S08689,L0224,E007,67.2305908203125
S09765,L0209,E007,68.6120376586914
S08794,L0218,E007,72.53199768066406
S08555,L0221,E007,68.61199951171875
S09154,L0206,E007,74.17147827148438
S09154,L0212,E007,74.17176055908203
S09529,L0235,E007,72.53205871582031
S09451,L0218,E007,66.48250579833984
S08742,L0208,E007,66.48250579833984
S09911,L0231,E007,67.23078155517578
S09911,L0225,E007,67.2308120727539
S09510,L0240,E007,68.61204528808594
S09459,L0200,E007,72.531982421875
S09128,L0201,E007,66.48250579833984
S08554,L0242,E007,68.61211395263672
S09684,L0209,E007,67.23101043701172
S09634,L0201,E007,68.612060546875
S09086,L0200,E007,68.61202239990234
S09463,L0241,E007,72.53236389160156
S09626,L0216,E007,74.17018127441406
S08546,L0241,E007,68.612060546875
S09625,L0222,E007,66.48250579833984
S08854,L0212,E007,67.23080444335938
S08682,L0219,E007,66.48250579833984
S09328,L0218,E007,72.53218078613281
S09780,L0227,E007,74.16942596435547
S08735,L0227,E007,68.61214447021484
S09678,L0224,E007,66.48250579833984
S09193,L0221,E007,67.23081970214844
S09164,L0224,E007,74.1707534790039
S08959,L0242,E007,68.61196899414062
S09178,L0201,E007,68.6120376586914
S09819,L0242,E007,66.48250579833984
S08785,L0212,E007,74.17059326171875
S08785,L0206,E007,74.17031860351562
S08794,L0221,E007,72.53204345703125
S08555,L0218,E007,68.61203002929688
S09857,L0220,E007,66.48250579833984
S09351,L0239,E007,66.48250579833984
S09270,L0242,E007,66.48250579833984
S09616,L0219,E007,66.48250579833984
S09476,L0227,E007,68.61199188232422
S08707,L0243,E007,68.61209106445312
S09140,L0217,E007,67.23064422607422
S08582,L0243,E007,66.48250579833984
S09406,L0240,E007,72.53227233886719
S09500,L0229,E007,72.53163146972656
S08703,L0239,E007,67.2305908203125
S09152,L0212,E007,72.53221893310547
S09574,L0220,E007,72.53187561035156
S08690,L0209,E007,66.48250579833984
S09870,L0218,E007,72.53239440917969
S08713,L0241,E007,66.48250579833984
S09426,L0220,E007,68.61228942871094
S08971,L0212,E007,67.23064422607422
S09646,L0236,E007,66.48250579833984
S09396,L0218,E007,66.48250579833984
S09101,L0222,E007,72.53157806396484
S08566,L0235,E007,74.17119598388672
S09175,L0215,E007,66.48250579833984
S09676,L0239,E007,72.53247833251953
S08807,L0221,E007,68.61211395263672
S08745,L0242,E007,66.48250579833984
S09689,L0224,E007,66.48250579833984
S09971,L0200,E007,74.1714859008789
S08690,L0208,E007,66.48250579833984
S09892,L0243,E007,74.16854858398438
S09161,L0218,E007,68.61198425292969
S08854,L0221,E007,67.2308120727539
S09919,L0222,E007,67.23049926757812
S09402,L0236,E007,66.48250579833984
S09577,L0224,E007,67.2305908203125
S09094,L0224,E007,68.6120376586914
S09846,L0235,E007,68.61205291748047
S09080,L0218,E007,72.53190612792969
S09620,L0222,E007,67.23056030273438
S09362,L0219,E007,72.53221130371094
S09676,L0208,E007,72.53250122070312
S08574,L0217,E007,67.23066711425781
S09362,L0225,E007,72.53225708007812
S08778,L0242,E007,74.16969299316406
S08512,L0227,E007,74.16962432861328
S08891,L0241,E007,72.53233337402344
S09047,L0206,E007,66.48250579833984
S09343,L0219,E007,74.16997528076172
S08997,L0201,E007,66.48250579833984
S09343,L0225,E007,74.16981506347656
S09018,L0243,E007,66.48250579833984
S08652,L0200,E007,72.5320816040039
S08816,L0236,E007,68.61201477050781
S08929,L0202,E007,74.17037200927734
S08929,L0216,E007,74.17076873779297
S08727,L0206,E007,68.61207580566406
S08969,L0243,E007,72.53229522705078
S08727,L0212,E007,68.61211395263672
S09830,L0240,E007,72.53231811523438
S09580,L0220,E007,72.53231048583984
S09345,L0236,E007,67.2307357788086
S09717,L0227,E007,74.16932678222656
S09460,L0243,E007,67.2308349609375
S09488,L0242,E007,66.48250579833984
S09382,L0229,E007,72.53228759765625
S08703,L0208,E007,67.2305679321289
S09274,L0235,E007,74.16983032226562
S09152,L0221,E007,72.53221893310547
S09306,L0241,E007,67.2310562133789
S08911,L0216,E007,74.1700439453125
S09533,L0236,E007,66.48250579833984
S09196,L0236,E007,72.53216552734375
S09346,L0200,E007,67.2305679321289
S09436,L0243,E007,74.17139434814453
S09088,L0217,E007,66.48250579833984
S09908,L0206,E007,66.48250579833984
S08890,L0221,E007,67.23067474365234
S08935,L0218,E007,72.53231048583984
S09824,L0242,E007,74.17031860351562
S09529,L0229,E007,72.53204345703125
S08971,L0221,E007,67.23062133789062
S09205,L0227,E007,68.6120834350586
S08625,L0215,E007,67.23058319091797
S09455,L0240,E007,72.53216552734375
S08887,L0229,E007,68.61211395263672
S08628,L0216,E007,72.53217315673828
S08651,L0236,E007,68.61211395263672
S09553,L0201,E007,72.53204345703125
S09581,L0240,E007,68.61199188232422
S08815,L0201,E007,67.23056030273438
S09214,L0215,E007,67.23064422607422
S09586,L0224,E007,66.48250579833984
S09532,L0240,E007,74.17070770263672
S08807,L0212,E007,68.61213684082031
S09861,L0231,E007,72.53204345703125
S09277,L0202,E007,72.53174591064453
S09277,L0216,E007,72.53178405761719
S09861,L0225,E007,72.53211975097656
S09615,L0209,E007,68.6121826171875
S08965,L0220,E007,72.53230285644531
S09579,L0239,E007,67.23069763183594
S09500,L0235,E007,72.53170013427734
S09972,L0217,E007,66.48250579833984
S08594,L0220,E007,66.48250579833984
S08956,L0222,E007,72.53234100341797
S08903,L0200,E007,68.61212921142578
S09673,L0215,E007,67.23097229003906
S08890,L0218,E007,67.23065948486328
S08935,L0221,E007,72.53230285644531
S09030,L0216,E007,72.53235626220703
S09593,L0243,E007,72.5322494506836
S08742,L0239,E007,66.48250579833984
S09352,L0239,E007,72.53211975097656
S09733,L0206,E007,72.53205871582031
S09387,L0220,E007,68.61213684082031
S09860,L0243,E007,72.53218078613281
S08883,L0241,E007,67.2307357788086
S08722,L0227,E007,68.61213684082031
S09803,L0240,E007,72.5320816040039
S09280,L0216,E007,67.23063659667969
S09280,L0202,E007,67.23053741455078
S09790,L0243,E007,68.61203002929688
S08766,L0236,E007,72.53227233886719
S09378,L0201,E007,67.2308349609375
S08939,L0240,E007,74.17024230957031
S08869,L0217,E007,67.2304916381836
S09274,L0227,E007,74.1700210571289
S09935,L0227,E007,68.61197662353516
S09265,L0216,E007,74.17042541503906
S09161,L0221,E007,68.61198425292969
S09029,L0202,E007,68.61203002929688
S09837,L0220,E007,66.48250579833984
S09628,L0217,E007,67.2305908203125
S09288,L0218,E007,74.17037200927734
S08637,L0200,E007,67.2308120727539
S09681,L0208,E007,67.23080444335938
S09205,L0235,E007,68.61203002929688
S09188,L0243,E007,72.53236389160156
S09452,L0236,E007,74.16930389404297
S09297,L0208,E007,66.48250579833984
S09000,L0227,E007,68.612060546875
S08566,L0229,E007,74.17130279541016
S09297,L0209,E007,66.48250579833984
S08750,L0200,E007,72.53228759765625
S09271,L0217,E007,67.23052215576172
S09669,L0220,E007,68.61201477050781
S09519,L0220,E007,74.1705322265625
S09681,L0209,E007,67.23081970214844
S09893,L0201,E007,68.6120834350586
S08753,L0220,E007,68.61211395263672
S08771,L0201,E007,72.53221130371094
S09613,L0220,E007,74.1710433959961
S09255,L0219,E007,66.48250579833984
S09125,L0225,E007,68.612060546875
S09125,L0219,E007,68.61209869384766
S08780,L0217,E007,66.48250579833984
S09071,L0236,E007,67.2306900024414
S08752,L0224,E007,66.48250579833984
S09086,L0240,E007,68.612060546875
S09923,L0200,E007,68.61202239990234
S08836,L0222,E007,67.23057556152344
S09111,L0208,E007,67.23096466064453
S09308,L0216,E007,72.5324478149414
S09770,L0202,E007,74.17157745361328
S09770,L0216,E007,74.17135620117188
S09951,L0224,E007,74.17031860351562
S09000,L0241,E007,68.61209869384766
S09276,L0215,E007,68.61203002929688
S09377,L0218,E007,68.612060546875
S08540,L0217,E007,67.23062896728516
S08759,L0221,E007,67.2305679321289
S09282,L0224,E007,67.23058319091797
S08644,L0220,E007,72.53156280517578
S09569,L0209,E007,66.48250579833984
S08800,L0216,E007,68.61213684082031
S08800,L0202,E007,68.6121597290039
S08751,L0239,E007,74.17195129394531
S08798,L0239,E007,72.53184509277344
S09111,L0209,E007,67.23094177246094
S09438,L0229,E007,68.61197662353516
S09828,L0243,E007,68.61214447021484
S08686,L0224,E007,66.48250579833984
S09754,L0231,E007,66.48250579833984
S08613,L0241,E007,67.23067474365234
S09329,L0202,E007,67.23058319091797
S08743,L0200,E007,66.48250579833984
S09234,L0201,E007,72.53214263916016
S08554,L0229,E007,68.61207580566406
S09913,L0219,E007,68.61200714111328
S09397,L0217,E007,74.16988372802734
S09515,L0218,E007,67.23054504394531
S08576,L0208,E007,72.53231811523438
S08702,L0236,E007,72.5322494506836
S09061,L0216,E007,66.48250579833984
S09321,L0218,E007,66.48250579833984
S09034,L0221,E007,68.61209869384766
S09977,L0243,E007,74.17205810546875
S09831,L0243,E007,67.23055267333984
S08722,L0241,E007,68.61211395263672
S08897,L0227,E007,66.48250579833984
S08575,L0201,E007,67.23097229003906
S09935,L0241,E007,68.61197662353516
S08578,L0206,E007,68.61206817626953
S08578,L0212,E007,68.6120834350586
S09306,L0227,E007,67.23104095458984
S09573,L0239,E007,66.48250579833984
S08795,L0201,E007,67.23063659667969
S09270,L0229,E007,66.48250579833984
S09515,L0221,E007,67.23053741455078
S08943,L0236,E007,74.17112731933594
S09259,L0224,E007,67.2305679321289
S09819,L0229,E007,66.48250579833984
S09321,L0221,E007,66.48250579833984
S08959,L0229,E007,68.61199188232422
S09716,L0208,E007,67.23065185546875
S09480,L0202,E007,68.61212158203125
S09034,L0218,E007,68.61211395263672
S09073,L0215,E007,67.23096466064453
S09716,L0209,E007,67.23078155517578
S09542,L0241,E007,66.48250579833984
S09827,L0239,E007,67.2305679321289
S09049,L0240,E007,74.16979217529297
S09142,L0216,E007,72.53219604492188
S09069,L0222,E007,66.48250579833984
S08590,L0212,E007,68.61198425292969
S09386,L0220,E007,74.17057800292969
S09920,L0227,E007,66.48250579833984
S09209,L0220,E007,66.48250579833984
S09596,L0206,E007,74.16857147216797
S08961,L0202,E007,72.53229522705078
S09596,L0212,E007,74.1690902709961
S09621,L0219,E007,67.23086547851562
S09649,L0236,E007,66.48250579833984
S09621,L0225,E007,67.23078155517578
S09759,L0208,E007,66.48250579833984
S09525,L0206,E007,72.53228759765625
S08636,L0216,E007,72.53237915039062
S09317,L0215,E007,66.48250579833984
S08636,L0202,E007,72.53237915039062
S09811,L0218,E007,68.61210632324219
S09158,L0235,E007,67.23067474365234
S09338,L0209,E007,67.23084259033203
S09298,L0217,E007,67.23062896728516
S09884,L0243,E007,72.53221130371094
S10000,L0231,E007,74.16996002197266
S09406,L0200,E007,72.53229522705078
S08614,L0235,E007,68.61199188232422
S09677,L0225,E007,68.61202239990234
S09540,L0200,E007,74.16874694824219
S09677,L0231,E007,68.612060546875
S08725,L0222,E007,72.53231048583984
S09812,L0212,E007,74.17086029052734
S08867,L0241,E007,67.23064422607422
S08745,L0229,E007,66.48250579833984
S08600,L0209,E007,74.17182159423828
S08512,L0241,E007,74.1693115234375
S09065,L0240,E007,74.16981506347656
S09245,L0217,E007,74.16898345947266
S08683,L0206,E007,72.53211975097656
S09915,L0219,E007,66.48250579833984
S09915,L0225,E007,66.48250579833984
S09231,L0209,E007,68.6121597290039
S09315,L0241,E007,66.48250579833984
S08537,L0239,E007,68.61202239990234
S09377,L0221,E007,68.61205291748047
S09704,L0219,E007,68.61209106445312
S08759,L0218,E007,67.23062133789062
S09078,L0212,E007,72.5321273803711
S09717,L0241,E007,74.16947937011719
S09543,L0209,E007,72.53202056884766
S08897,L0235,E007,66.48250579833984
S09144,L0212,E007,66.48250579833984
S09964,L0221,E007,74.16917419433594
S09144,L0206,E007,66.48250579833984
S08532,L0222,E007,68.61219787597656
S09589,L0229,E007,72.53230285644531
S09363,L0209,E007,67.23079681396484
S09446,L0240,E007,74.17031860351562
S09811,L0216,E001,68.61349487304688
S08911,L0243,E001,74.18793487548828
S09463,L0220,E001,72.528076171875
S09856,L0227,E001,67.23521423339844
S08743,L0222,E001,66.48249816894531
S09438,L0221,E001,68.6127700805664
S09589,L0218,E001,72.5248031616211
S08987,L0206,E001,72.52497100830078
S09261,L0201,E001,74.18377685546875
S08739,L0236,E001,74.18710327148438
S09934,L0229,E001,67.2350082397461
S09951,L0239,E001,74.18661499023438
S08628,L0243,E001,72.52587890625
S09952,L0225,E001,72.5261001586914
S09952,L0219,E001,72.5252914428711
S09553,L0240,E001,72.52750396728516
S08723,L0201,E001,68.6133041381836
S09034,L0216,E001,68.61376953125
S09641,L0235,E001,66.48250579833984
S09474,L0229,E001,66.48249816894531
S09018,L0215,E001,66.48249816894531
S09841,L0206,E001,74.1867446899414
S08702,L0201,E001,72.52391052246094
S08745,L0218,E001,66.48249816894531
S09866,L0200,E001,74.18693542480469
S09277,L0243,E001,72.52689361572266
S09684,L0241,E001,67.23554229736328
S09540,L0219,E001,74.18620300292969
S09262,L0220,E001,66.48249816894531
S08686,L0239,E001,66.48249816894531
S09350,L0229,E001,74.1876449584961
S09573,L0235,E001,66.48249816894531
S09329,L0209,E001,67.2349624633789
S08660,L0231,E001,74.1874008178711
S09450,L0231,E001,68.6132583618164
S08983,L0241,E001,74.1878433227539
S08576,L0229,E001,72.5275650024414
S09510,L0222,E001,68.6136474609375
S08759,L0216,E001,67.23544311523438
S08759,L0202,E001,67.23486328125
S09704,L0217,E001,68.6136474609375
S09352,L0242,E001,72.525146484375
S09281,L0227,E001,67.23539733886719
S08558,L0241,E001,67.23554229736328
S08959,L0218,E001,68.61357879638672
S08976,L0206,E001,68.61365509033203
S09819,L0218,E001,66.48249816894531
S08844,L0225,E001,67.23506927490234
S09827,L0235,E001,67.23297119140625
S08561,L0208,E001,67.23429870605469
